1,Glad the clock was working there...#WeTheNorth #Raptors #RTZ #BuzzerBeater THIS_IS_A_MENTION THIS_IS_A_MENTION
1,Patrick Patterson from Ajax!! #WeTheNorth
1,OKAAAY! Patterson w/ the buzzer beater! We see you! 👀 #WeTheNorth
1,Pat pat with that far buzzer shot!!! #WeTheNorth
1,Patty Pat from downtown THIS_IS_A_MENTION good 1st quarter boyz! #WeTheNorth
1,Patterson from half court!!! #WeTheNorth #RTZ
1,12 for his last 22 3PA after that half court heave from PP #WeTheNorth #rtz
1,2Pats nails it from Pickering! That was awesome. #WeTheNorth
1,"Patterson couldn't make a layup last week, this week he's hitting half court shots... 😂 😂 😂 #WeTheNorth #RTZ"
1,2Pat from 1/2! #Rtz #WeTheNorth
1,Patty P baby #WeTheNorth
1,"THIS_IS_A_MENTION THIS_IS_A_MENTION Sure do and I am waving at you from Morriston,ON  #OfficialProtein #WeTheNorth #RTZ"
1,I'm going to be tweeting just as much!  #WeTheNorth #RTZ #officialprotein THIS_IS_A_MENTION 3 pt at the buzzer!! THIS_IS_A_URL
1,PAAAAAAAAATTERSON!!!! #RTZ #WeTheNorth
1,PATRICK PATTERSON!!! #RTZ #WETHENORTH
1,Patrick Patterson at the buzzer!!!! #Raptors #WeTheNorth
1,"#NBA: at the of the 1st in Toronto, #WeTheNorth lead #MadeInPHILA 33-26."
1,Whoaaaaaa PATTERSON FOR 3..... FROM THE PARKING LOT. #RTZ #WeTheNorth
1,PATTERSON!!!!!! #wethenorth #rtz
1,Patrick Paterson with the full court 3 at the buzzer!! #WeTheNorth
-1,Want full #OfficialProtein rules? You can find them here! THIS_IS_A_URL #WeTheNorth #RTZ
1,Patterson from China! What a shot! #Raptors #RTZ #WeTheNorth
1,Patrick Patterson!! #WeTheNorth #RTZ
1,PATTERSON BABY!! #RTZ #WETHENORTH
1,THIS_IS_A_MENTION THIS_IS_A_MENTION Hells ya! #WeTheNorth #OfficialProtein
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION good evening #OfficialProtein #WeTheNorth
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION Sure do!! #WeTheNorth
1,THIS_IS_A_MENTION THIS_IS_A_MENTION Sweet. #WeTheNorth #Raptors #OfficialProtein
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION My husband is a fan :-) #WeTheNorth #OfficialProtein
1,"Yo Raps, it's the Sixers. No score above 80. #Raptors #RTZ #WeTheNorth"
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION We are huge Raptors fans! #OfficialProtein #WeTheNorth
1,THIS_IS_A_MENTION THIS_IS_A_MENTION Yes! Go THIS_IS_A_MENTION #OfficialProtein #WeTheNorth
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION we sure do! #WeTheNorth #officialprotein
-1,Follow #OfficialProtein to join the PARTY! #WeTheNorth THIS_IS_A_URL
1,THIS_IS_A_MENTION THIS_IS_A_MENTION Waving to all! Yes! #WeTheNorth
1,I'm taking too many pictures #hereallyishappyiswear #WeTheNorth #tdbank THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_URL
1,THIS_IS_A_MENTION THIS_IS_A_MENTION #officialprotein  Raptors fan here! #WetheNorth THIS_IS_A_URL
1,We are waving from #Ottawa! THIS_IS_A_MENTION #RTZ #OfficialProtien #WeTheNorth THIS_IS_A_URL
1,"THIS_IS_A_MENTION THIS_IS_A_MENTION Game time #WeTheNorth, #OfficialProtein #RTZ"
1,Definitely one right here!!!!! #officialprotein #WeTheNorth THIS_IS_A_URL
1,"Hay THIS_IS_A_MENTION could u say ""from Caledonia Nova Scotia!"" when a raptor makes a 3 pointer Please thank you. #WeTheNorth"
1,THIS_IS_A_MENTION THIS_IS_A_MENTION HEYYYYYY!!! Biggest fan right here!!!! My daughter cheering them on every time!! #wethenorth #officialprotein
1,"THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION Big fan here #WeTheNorth, #OfficialProtein #RTZ"
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION #OfficialProtein #WeTheNorth let's go Raptors THIS_IS_A_URL
1,Hi everyone welcome to the THIS_IS_A_MENTION #OfficialProtein Twitter Party!!! Do we have any THIS_IS_A_MENTION fans in the house? #WeTheNorth #RTZ
1,#officialprotein #WeTheNorth Let's get this win!!!! THIS_IS_A_MENTION THIS_IS_A_URL
1,TORONTO 23 PHIL 22 #officialprotein #WeTheNorth
1,It's all about the multitasking tonight #WeTheNorth fans! #OfficialProtein THIS_IS_A_URL
1,"#Raptors should &amp; will win tonight, but only if they don't take them for granted. Treat them like the #Cavs &amp; get the ""W""! #WeTheNorth #RTZ"
1,So sluggish....they can't let down their guard #WeTheNorth THIS_IS_A_URL
1,"No, Toronto, I have no affiliation with the THIS_IS_A_MENTION #WeTheNorth #rtz THIS_IS_A_URL"
1,Predicting JV having a double double before halftime. #WeTheNorth #RTZ
1,Finally home let's gooo #WeTheNorth
1,JV has that mean and serious face on tonight! #WeTheNorth #RTZ
1,SIAKAM!! GET THAT CRAP OUTTA HERE!!! #WeTheNorth #RTZ
1,LOWRY A DEEP 333!! #WeTheNorth #RTZ
1,My current situation.  #wethenorth #Toronto #raptorsbasketball #baskets4bros @ Air Canada Centre THIS_IS_A_URL
1,#WetheNorth #RTZ Wake up THIS_IS_A_MENTION We own the 6!!!!! The Sixers don't own the 6.
1,Raptors game #WeTheNorth #baskets4bros #putpower THIS_IS_A_URL
1,Totally wearing my gear for the THIS_IS_A_MENTION #officialprotein Twitter party tonight. #WetheNorth THIS_IS_A_URL
1,Is it me or does the game seem a bit sluggish? Lol THIS_IS_A_MENTION can't let the Sixers get in it..they did lead the Cavs yesterday 😒 #WeTheNorth
1,It's really great to see Carroll finally healthy and playing the way he can. Very positive impact on this raptors team. #WeTheNorth
1,Out on the town! #WeTheNorth THIS_IS_A_MENTION w THIS_IS_A_MENTION THIS_IS_A_URL
1,LOWRY!! #SPLASH #WeTheNorth #RTZ
1,"Love THIS_IS_A_MENTION telling THIS_IS_A_MENTION to take his man and score. Kyle ""the motivator"" Lowry #WeTheNorth"
1,At the THIS_IS_A_MENTION Game. #WeTheNorth THIS_IS_A_URL
1,CARROLL WITH A PULL UP THREE! #WeTheNorth #RTZ
1,THIS_IS_A_MENTION THIS_IS_A_MENTION Nah fam. #WeTheNorth 🇨🇦
1,"Time to fuel up Canada, the THIS_IS_A_MENTION are looking for the W at home! #WeTheNorth, #OfficialProtein #RTZ"
1,THIS_IS_A_MENTION THIS_IS_A_MENTION Future Raptor? #officialprotein  #WeTheNorth
1,I love watching the THIS_IS_A_MENTION play at the ACC #WeTheNorth
1,"#PHI at #TOR has Tipped at Air Canada Centre in Toronto, ON. #NBA 🏀 #WeTheNorth 🍁"
1,Let's go raptors #wethenorth
1,Cuteness overload! I can't handle it! #OfficialProtein #wethenorth #raptors THIS_IS_A_MENTION THIS_IS_A_URL
1,That's how you open 👏🏼 #rtz #WeTheNorth
1,First game #wethenorth @ NBA Game Toronto Raptors Air Canada Centre THIS_IS_A_URL
1,They're home. 🍁 Lets go THIS_IS_A_MENTION #WeTheNorth #RTZ
1,lets do this THIS_IS_A_MENTION !!! lets get this homestand off on the right foot !  #WeTheNorth
1,20 more minutes?!?! 😮😮 #wethenorth #officialprotein THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_URL
1,Let's start the week strong #wethenorth  #raptors  mullywood @ Air Canada Centre THIS_IS_A_URL
1,Let's Gooooooo #Raptors!!!!!!!.... #WeTheNorth #RTZ
1,Lets goooo #WeTheNorth
1,The boys are back in town! 🏀🙌🏽 #raptors #rtz #wethenorth #ballislife #sportsrunmylife @ Air… THIS_IS_A_URL
1,Watch: #Philadelphia76ers vs. #TorontoRaptors THIS_IS_A_URL #NBA #MadeInPHILA #WeTheNorth #76ers #Raptors #NBAlivestream
1,THIS_IS_A_MENTION Let's go THIS_IS_A_MENTION #WeTheNorth 🏀
1,"They trust the Process, we trust Masai #rtz #WeTheNorth"
1,My view for the game...thank you THIS_IS_A_MENTION #wethenorth #br1999 #courtsideseats THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_URL
1,Joel Embid out of the lineup tonight for the 76ers... Really wanted to see him play vs Toronto but I guess that'll wait. #WeTheNorth #RTZ
1,THIS_IS_A_MENTION THIS_IS_A_MENTION yes I am!!!!! #WeTheNorth #RTZ #OfficialProtein
1,Let's Go THIS_IS_A_MENTION #WeTheNorth
1,Game time!!! #LetsGoRaptors #NBA #WeTheNorth
1,#WeTheNorth — watching Philadelphia 76ers vs Toronto Raptors
1,Home stretch #letsgetit #wethenorth
1,"#WeTheNorth THIS_IS_A_MENTION (at THIS_IS_A_MENTION for THIS_IS_A_MENTION THIS_IS_A_MENTION in Toronto, Ontario) THIS_IS_A_URL THIS_IS_A_URL"
1,Let's Go #Raptors 🏀 #WeTheNorth
1,My Christmas Tree 🎄 is not complete without some love for the boys #LetsGoRaptors #WeTheNorth THIS_IS_A_MENTION THIS_IS_A_URL
1,(East 15th) PHI THIS_IS_A_MENTION 4-13 at (East 2nd) TOR THIS_IS_A_MENTION 10-6 THIS_IS_A_MENTION #FeedingTime #WeTheNorth THIS_IS_A_URL
1,THIS_IS_A_MENTION THIS_IS_A_MENTION  OMG! I'm such a HUGE Raptors fan!!! Can't wait! #WeTheNorth #OfficialProtein
1,Time to take care of business in this 6 game home stand in the 6ix #RTZ #WeTheNorth
1,Splassssshhh! #WeTheNorth #RTZ THIS_IS_A_URL
